docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1465367827,253,21,2,9781303504723,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 75/02(E) Aug 2014,Clinical Psychology,2013,Association between Adversity and Prosociality in Children Exposed to Trauma in Four Sites in West Africa,Dissertation/Thesis,Ph.D.,3600377,Ghailian Monica Carmela,Miller Lisa;Miller Lisa,United States,102,English,ProQuest Dissertations & Theses Full Text,0054,2013,Psychology;Children;Prosocial behavior;Trauma exposure;West Africa;Adversity;Psychology;Children;Prosocial behavior;Trauma exposure;West Africa;Adversity,http://search.proquest.com/docview/1465367827?accountid=13314,Ann Arbor,0622: Clinical psychology,Columbia University,Dissertations & Theses,Clinical psychology
1436228545,494,33,11,9781303333415,Copyright ProQuest UMI Dissertations Publishing 2013,Perna Laura W.;Christensen Gayle S.;Rogelberg Steven G.,United States -- Pennsylvania,DAI-A 74/12(E) Jun 2014,Higher Education Management,2013,Understanding faculty survey nonrespondents: Their characteristics organizational citizenship behaviors workplace attitudes and reasons for nonparticipation,Dissertation/Thesis,Ed.D.,3592335,Mathews Kiernan Robert,Perna Laura W.;Perna Laura W.,United States,182,English,ProQuest Dissertations & Theses Full Text,0175,2013,Psychology;Education;Faculty surveys;Nonresponse;Organizational citizenship behavior;Population profiling;Response rates;Survey response;Psychology;Education;Faculty surveys;Nonresponse;Organizational citizenship behavior;Population profiling;Response rates;Survey response,http://search.proquest.com/docview/1436228545?accountid=13314,Ann Arbor,0443: Educational evaluation;0632: Quantitative psychology;0745: Higher education,University of Pennsylvania,Dissertations & Theses,Educational evaluation;Quantitative psychology;Higher education
763159769,0,0,0,9781124305882,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,The Sonic Object of Italian Cinema: From the Ideology of Dubbing to the Audio-Visual Images of a Cinema of Poetry,Dissertation/Thesis,Ph.D.,3430082,Sisto Antonella C.,Riva Massimo;Riva Massimo,United States,274,English,ProQuest Dissertations & Theses Full Text,0024,2010,Communication and the arts;Soundscape;Antonioni Michelangelo;Italy;Fascism;Neorealism;Pasolini Pier Paolo;Dubbing;Poetry;Communication and the arts;Soundscape;Antonioni Michelangelo;Italy;Fascism;Neorealism;Pasolini Pier Paolo;Dubbing;Poetry,http://search.proquest.com/docview/763159769?accountid=13314,Ann Arbor,0900: Film studies,Brown University,Dissertations & Theses,Film studies
763168288,642,65,2,9781124303291,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Optical elucidation of neural microcircuitry,Dissertation/Thesis,Ph.D.,3430124,Urabe Hayato,Nurmikko Arto V.;Nurmikko Arto V.,United States,153,English,ProQuest Dissertations & Theses Full Text,0024,2010,Applied sciences;Neural circuits;Optogenetics;Deep brain stimulation;Photosensitive ion channels;Applied sciences;Neural circuits;Optogenetics;Deep brain stimulation;Photosensitive ion channels,http://search.proquest.com/docview/763168288?accountid=13314,Ann Arbor,0541: Biomedical engineering,Brown University,Dissertations & Theses,Biomedical engineering
1496776233,297,22,8,9781303672927,Copyright ProQuest UMI Dissertations Publishing 2013,Gerber Scott A.;Kisselev Alexei F.;Madden Dean R.;Svitkina Tatyana M.,United States -- New Hampshire,DAI-B 75/05(E) Nov 2014,Biochemistry,2013,Mechanistic Insight As To How The Formin FMNL3 Assembles Filopodia,Dissertation/Thesis,Ph.D.,3608840,Heimsath Ernest G. Jr.,Higgs Henry N.;Higgs Henry N.,United States,133,English,ProQuest Dissertations & Theses Full Text,0059,2013,Pure sciences;Biological sciences;Actin filaments;Cytoskeleton;Formin;Filopodia;Pure sciences;Biological sciences;Actin filaments;Cytoskeleton;Formin;Filopodia,http://search.proquest.com/docview/1496776233?accountid=13314,Ann Arbor,0379: Cellular biology;0487: Biochemistry,Dartmouth College,Dissertations & Theses,Cellular biology;Biochemistry
1013994495,284,32,3,9781267301826,Copyright ProQuest UMI Dissertations Publishing 2012,,United States -- New York,DAI-B 73/08(E) Feb 2013,,2012,Dynamics of epistasis from duplicate genes to genome-wide networks,Dissertation/Thesis,Ph.D.,3506826,Xu Lin,Gu Zhenglong;Gu Zhenglong,United States,147,English,ProQuest Dissertations & Theses Full Text,0058,2012,Biological sciences;Negative epistasis;Transcriptional dynamics;Duplicate genes;Genome-wide networks;Biological sciences;Negative epistasis;Transcriptional dynamics;Duplicate genes;Genome-wide networks,http://search.proquest.com/docview/1013994495?accountid=13314,Ann Arbor,0369: Genetics;0412: Evolution and Development;0715: Bioinformatics,Cornell University,Dissertations & Theses,Genetics;Evolution and Development;Bioinformatics
1437663273,0,0,0,9781303346750,Copyright ProQuest UMI Dissertations Publishing 2013,Naughton Blake;Nair Ajay,United States -- Pennsylvania,DAI-A 74/12(E) Jun 2014,Higher Education Administration,2013,Lost boys: A qualitative study of disengaged first-year men at the University of Pennsylvania,Dissertation/Thesis,Ed.D.,3592875,Herring April L.,Gasman Marybeth;Gasman Marybeth,United States,133,English,ProQuest Dissertations & Theses Full Text,0175,2013,Education;Disengaged;Engagement;First-year students;Men;Persistence;Retention;University of Pennsylvania;Education;Disengaged;Engagement;First-year students;Men;Persistence;Retention;University of Pennsylvania,http://search.proquest.com/docview/1437663273?accountid=13314,Ann Arbor,0446: Higher Education Administration,University of Pennsylvania,Dissertations & Theses,Higher Education Administration
1433873463,1046,45,13,9781303299261,Copyright ProQuest UMI Dissertations Publishing 2013,Lui Mary;Hayden Dolores,United States -- Connecticut,DAI-A 74/12(E) Jun 2014,American Studies,2013,"People Before Highways": Reconsidering Routes to and from the Boston Anti-highway Movement,Dissertation/Thesis,Ph.D.,3572012,Crockett Karilyn Michelle,Dudley Kathryn Marie;Dudley Kathryn Marie,United States,280,English,ProQuest Dissertations & Theses Full Text,0265,2013,Social sciences;Highway revolt;Boston;Massachusetts;Interstate highway;Civil rights;Land use planning;Urban parks;Social sciences;Highway revolt;Boston;Massachusetts;Interstate highway;Civil rights;Land use planning;Urban parks,http://search.proquest.com/docview/1433873463?accountid=13314,Ann Arbor,0337: American history;0366: Geography;0999: Urban planning,Yale University,Dissertations & Theses,American history;Geography;Urban planning
1437651637,257,21,0,9781303347313,Copyright ProQuest UMI Dissertations Publishing 2013,Kamien Randall D.;Crocker John C.;Jerolmack Douglas J.;Sheth Ravi K.;Durian Douglas J.,United States -- Pennsylvania,DAI-B 74/12(E) Jun 2014,Physics and Astronomy,2013,Structure and coarsening of foams: Beyond von Neumann's law,Dissertation/Thesis,Ph.D.,3592912,Roth Adam E.,Durian Douglas J.;Durian Douglas J.,United States,168,English,ProQuest Dissertations & Theses Full Text,0175,2013,Pure sciences;Bubbles;Parallel plates;Bubble distribution;Gas diffusion;Foams;Pure sciences;Bubbles;Parallel plates;Bubble distribution;Gas diffusion;Foams,http://search.proquest.com/docview/1437651637?accountid=13314,Ann Arbor,0605: Physics;0759: Plasma physics,University of Pennsylvania,Dissertations & Theses,Physics;Plasma physics
1315241544,218,31,3,9781267935632,Copyright ProQuest UMI Dissertations Publishing 2012,Gladfelter Amy S.;Whitfield Michael L.;Beroukhim Rameen,United States -- New Hampshire,DAI-B 74/06(E) Dec 2013,Genetics,2012,The Role of Id2 in Neural Stem Cell Proliferation Differentiation and Gliomagenesis,Dissertation/Thesis,Ph.D.,3553881,Paolella Brenton,Israel Mark A.;Israel Mark A.,United States,136,English,ProQuest Dissertations & Theses Full Text,0059,2012,Biological sciences;Glioma;Id2;Neural stem cells;Oligodendrocyte progenitor cell;P53;Biological sciences;Glioma;Id2;Neural stem cells;Oligodendrocyte progenitor cell;P53,http://search.proquest.com/docview/1315241544?accountid=13314,Ann Arbor,0369: Genetics;0379: Cellular biology,Dartmouth College,Dissertations & Theses,Genetics;Cellular biology
1496775685,0,0,0,9781303661877,Copyright ProQuest UMI Dissertations Publishing 2014,Pacala Stephen;Dobson Andrew,United States -- New Jersey,DAI-B 75/04(E) Oct 2014,Ecology and Evolutionary Biology,2014,Contrasting phylogeography and speciation history of birds in the Northern Andes: A comparative phylogeographic approach,Dissertation/Thesis,Ph.D.,3608221,Cordoba-Cordoba Sergio,Horn Henry S.;Andolfatto Peter;Horn Henry S.;Andolfatto Peter,United States,193,English,ProQuest Dissertations & Theses Full Text,0181,2014,Biological sciences;Northern andes;Birds;Ecology;Phylogeography;Speciation;Venezuela;Biological sciences;Northern andes;Birds;Ecology;Phylogeography;Speciation;Venezuela,http://search.proquest.com/docview/1496775685?accountid=13314,Ann Arbor,0329: Ecology;0412: Evolution and Development;0420: Macroecology,Princeton University,Dissertations & Theses,Ecology;Evolution and Development;Macroecology
1504648276,549,29,11,9781303727832,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,Computer Science,2014,Overcoming the intuition wall: Measurement and analysis in computer architecture,Dissertation/Thesis,Ph.D.,3611781,Demme John,Sethumadhavan Simha;Sethumadhavan Simha,United States,227,English,ProQuest Dissertations & Theses Full Text,0054,2014,Applied sciences;Computer architecture;Computer security;Quantitative methods;Intuition wall;Applied sciences;Computer architecture;Computer security;Quantitative methods;Intuition wall,http://search.proquest.com/docview/1504648276?accountid=13314,Ann Arbor,0984: Computer science,Columbia University,Dissertations & Theses,Computer science
1466584269,262,28,3,9781303528484,Copyright ProQuest UMI Dissertations Publishing 2012,Hughes Russell P.;Kull F. John;Waterman Rory,United States -- New Hampshire,DAI-B 75/02(E) Aug 2014,Chemistry,2012,Substrate and catalyst control in asymmetric synthesis of p-stereogenic bis(phosphines),Dissertation/Thesis,Ph.D.,3601540,Reynolds Samantha C.,Glueck David S.;Glueck David S.,United States,438,English,ProQuest Dissertations & Theses Full Text,0059,2012,Pure sciences;P-stereogenic bis(phosphines);Transition metal-menthyl complexes;Trans-selective ring opening;Limonene oxide;Phosphine nucleophiles;Alkylation;Pure sciences;P-stereogenic bis(phosphines);Transition metal-menthyl complexes;Trans-selective ring opening;Limonene oxide;Phosphine nucleophiles;Alkylation,http://search.proquest.com/docview/1466584269?accountid=13314,Ann Arbor,0485: Chemistry;0488: Inorganic chemistry;0490: Organic chemistry,Dartmouth College,Dissertations & Theses,Chemistry;Inorganic chemistry;Organic chemistry
1449160352,207,14,1,9781303519109,Copyright ProQuest UMI Dissertations Publishing 2013,Bisogni James J.;Grigoriu Mircea D.;Stewart Harry E.,United States -- New York,DAI-B 75/02(E) Aug 2014,Civil and Environmental Engineering,2013,Life-cycle cost optimization for foundation engineering,Dissertation/Thesis,Ph.D.,3574799,Perez Cordoba Xavier A.,Kulhawy Fred H.;Kulhawy Fred H.,United States,228,English,ProQuest Dissertations & Theses Full Text,0058,2013,Applied sciences;Foundation design;Failure probability;Life cycle costs;Applied sciences;Foundation design;Failure probability;Life cycle costs,http://search.proquest.com/docview/1449160352?accountid=13314,Ann Arbor,0428: Geotechnology;0466: Geological;0543: Civil engineering,Cornell University,Dissertations & Theses,Geotechnology;Geological;Civil engineering
1465060222,865,72,2,9781303502514,Copyright ProQuest UMI Dissertations Publishing 2013,Ashby Matthew L. N;Goodman Alyssa A.;Helou George;Hernquist Lars E.,United States -- Massachusetts,DAI-B 75/02(E) Aug 2014,Astronomy and Astrophysics,2013,Constraining the Evolution of Galaxies over the Interaction Sequence with Multiwavelength Observations and Simulations,Dissertation/Thesis,Ph.D.,3600197,Lanz Lauranne,Smith Howard A.;Smith Howard A.,United States,221,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Hydrodynamic simulations;Interacting galaxies;Multiwavelength spectral energy distributions;Star formation;Pure sciences;Hydrodynamic simulations;Interacting galaxies;Multiwavelength spectral energy distributions;Star formation,http://search.proquest.com/docview/1465060222?accountid=13314,Ann Arbor,0596: Astrophysics;0606: Astronomy,Harvard University,Dissertations & Theses,Astrophysics;Astronomy
763155601,586,44,5,9781124305905,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-A 71/12 Jun 2011,,2010,Professional sentiments: Professionalism Affect and American Literature 1830--1910,Dissertation/Thesis,Ph.D.,3430084,Sweeney Brian Dennis,Gould Philip;Gould Philip,United States,181,English,ProQuest Dissertations & Theses Full Text,0024,2010,Social sciences;Language literature and linguistics;Professionalism;Affect;Sentimentalism;Nineteenth-century U.S. literature;Class;Chesnutt Charles Waddell;Jewett Sarah Orne;Green Anna Katharine;Wilson Harriet E.;Social sciences;Language literature and linguistics;Professionalism;Affect;Sentimentalism;Nineteenth-century U.S. literature;Class;Chesnutt Charles Waddell;Jewett Sarah Orne;Green Anna Katharine;Wilson Harriet E.,http://search.proquest.com/docview/763155601?accountid=13314,Ann Arbor,0323: American studies;0591: American literature,Brown University,Dissertations & Theses,American studies;American literature
763148584,478,32,3,9781124303239,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Nano-selenium: Novel formulations for biological and environmental applications,Dissertation/Thesis,Ph.D.,3430118,Sarin Love,Hurt Robert H.;Hurt Robert H.,United States,189,English,ProQuest Dissertations & Theses Full Text,0024,2010,Applied sciences;Selenium;Drug delivery;Orthopedic implants;Cancer treatments;Applied sciences;Selenium;Drug delivery;Orthopedic implants;Cancer treatments,http://search.proquest.com/docview/763148584?accountid=13314,Ann Arbor,0541: Biomedical engineering;0542: Chemical engineering;0652: Nanotechnology;0775: Environmental engineering,Brown University,Dissertations & Theses,Biomedical engineering;Chemical engineering;Nanotechnology;Environmental engineering
1220892441,0,0,0,9781267742100,Copyright ProQuest UMI Dissertations Publishing 2012,Weber-Shirk Monroe;Bisogni James;Schmidt Stephan,United States -- New York,DAI-B 74/03(E) Sep 2013,Civil and Environmental Engineering,2012,From stock to floc: An investigation into the physical/chemical processes controlling aluminum sulfate and polyaluminum chloride behavior in a gravity powered drinking water treatment plant,Dissertation/Thesis,Ph.D.,3531888,Swetland Karen Alison,Lion Leonard;Lion Leonard,United States,149,English,ProQuest Dissertations & Theses Full Text,0058,2012,Applied sciences;Earth sciences;Aluminum sulfate;Polyaluminum chloride;Drinking water;Water treatment plants;Applied sciences;Earth sciences;Aluminum sulfate;Polyaluminum chloride;Drinking water;Water treatment plants,http://search.proquest.com/docview/1220892441?accountid=13314,Ann Arbor,0543: Civil engineering;0595: Water Resource Management;0775: Environmental engineering,Cornell University,Dissertations & Theses,Civil engineering;Water Resource Management;Environmental engineering
1283386726,324,29,1,9781267858030,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/05(E) Nov 2013,Cellular Molecular and Biomedical Studies,2013,Regulating Distinct Cell Lineages in the Pancreatic Islet,Dissertation/Thesis,Ph.D.,3549418,Levine Joshua A.,Sussel Lori;Sussel Lori,United States,99,English,ProQuest Dissertations & Theses Full Text,0054,2013,Biological sciences;Health and environmental sciences;Diabetes;Islet cells;Pancreatic beta cells;Biological sciences;Health and environmental sciences;Diabetes;Islet cells;Pancreatic beta cells,http://search.proquest.com/docview/1283386726?accountid=13314,Ann Arbor,0369: Genetics;0758: Developmental biology,Columbia University,Dissertations & Theses,Genetics;Developmental biology
304843201,79,10,0,9781109305883,Copyright ProQuest UMI Dissertations Publishing 2009,,United States -- Rhode Island,DAI-A 70/08 Feb 2010,,2009,The politics of piracy: A challenge to English law and policy in the Atlantic colonies: 1650-1726,Dissertation/Thesis,Ph.D.,3370101,Burgess Douglas R. Jr.,Harris Tim;Harris Tim,United States,340,English,ProQuest Dissertations & Theses Full Text,0024,2009,Social sciences;Pirates;Law;Atlantic colonies;England;Social sciences;Pirates;Law;Atlantic colonies;England,http://search.proquest.com/docview/304843201?accountid=13314,Ann Arbor,0582: Modern history;0616: International law,Brown University,Dissertations & Theses,Modern history;International law
763150062,184,25,1,9781124302249,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Mechanics of molecular bond clusters between elastic media: Stochastic-elastic coupling in cell-matrix adhesion,Dissertation/Thesis,Ph.D.,3430209,Qian Jin,Gao Huajian;Gao Huajian,United States,142,English,ProQuest Dissertations & Theses Full Text,0024,2010,Applied sciences;Stochastic-elastic coupling;Cell-matrix adhesion;Focal adhesion;Adhesion lifetime;Adhesion strength;Receptor-ligand bonds;Molecular bond clusters;Elastic media;Applied sciences;Stochastic-elastic coupling;Cell-matrix adhesion;Focal adhesion;Adhesion lifetime;Adhesion strength;Receptor-ligand bonds;Molecular bond clusters;Elastic media,http://search.proquest.com/docview/763150062?accountid=13314,Ann Arbor,0541: Biomedical engineering;0548: Mechanical engineering,Brown University,Dissertations & Theses,Biomedical engineering;Mechanical engineering
1443795670,778,48,2,9781303396359,Copyright ProQuest UMI Dissertations Publishing 2013,Kroll I. Joseph;Trodden Mark;Klein Joshua;Liu Andrea,United States -- Pennsylvania,DAI-B 75/01(E) Jul 2014,Physics and Astronomy,2013,A search for dark matter through invisible decays of the Higgs boson with the ATLAS detector at the LHC,Dissertation/Thesis,Ph.D.,3594817,Kunkle Joshua Milo,Lipeles Elliot;Lipeles Elliot,United States,193,English,ProQuest Dissertations & Theses Full Text,0175,2013,Pure sciences;Atlas;Dark matter;Higgs boson;Lhc;Pure sciences;Atlas;Dark matter;Higgs boson;Lhc,http://search.proquest.com/docview/1443795670?accountid=13314,Ann Arbor,0596: Astrophysics;0605: Physics,University of Pennsylvania,Dissertations & Theses,Astrophysics;Physics
763148966,0,0,0,9781124303260,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Controlling self-assembled monolayer morphology with dipolar interactions: Preparation STM image analysis and simulations of 15-(disubstituted)-anthracene monolayers,Dissertation/Thesis,Ph.D.,3430121,Tong Wenjun,Zimmt Matthew B.;Zimmt Matthew B.,United States,350,English,ProQuest Dissertations & Theses Full Text,0024,2010,Pure sciences;Dipolar interactions;Self-assembled monolayers;Anthracene;Pure sciences;Dipolar interactions;Self-assembled monolayers;Anthracene,http://search.proquest.com/docview/763148966?accountid=13314,Ann Arbor,0490: Organic chemistry;0494: Physical chemistry,Brown University,Dissertations & Theses,Organic chemistry;Physical chemistry
895065234,0,0,0,9781124931821,Copyright ProQuest UMI Dissertations Publishing 2011,,United States -- Rhode Island,DAI-A 72/12 Jun 2012,,2011,"Drama Sustains the Spirit": Art Ritual and Theater in Jin and Yuan Period Pingyang 1150--1350,Dissertation/Thesis,Ph.D.,3480033,Zhang Fan Jeremy,Bickford Maggie;Bickford Maggie,United States,377,English,ProQuest Dissertations & Theses Full Text,0024,2011,Communication and the arts;Social sciences;Quanzhen;Conquest dynasty;China;Cizhou;Zhugongdiao;Chinese archaeology & art;Popular print;Pingyang;Ritual;Communication and the arts;Social sciences;Quanzhen;Conquest dynasty;China;Cizhou;Zhugongdiao;Chinese archaeology & art;Popular print;Pingyang;Ritual,http://search.proquest.com/docview/895065234?accountid=13314,Ann Arbor,0324: Archaeology;0332: History;0377: Art history;0644: Theater History,Brown University,Dissertations & Theses,Archaeology;History;Art history;Theater History
1504644073,0,0,0,9781303729799,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-A 75/06(E) Dec 2014,Anthropology,2014,The Stage and the Dance in Medias Res: An Ethnographic Study of Ideologies Associated with Tradition and Continuity in a French Ballet Academy in the United States,Dissertation/Thesis,Ph.D.,3611879,Phillips Stephanie J.,Comitas Lambros;Comitas Lambros,United States,260,English,ProQuest Dissertations & Theses Full Text,0054,2014,Social sciences;Communication and the arts;Education;Ballet;Education;Ideology;Social structure;Tradition;French ballet academy;Social sciences;Communication and the arts;Education;Ballet;Education;Ideology;Social structure;Tradition;French ballet academy,http://search.proquest.com/docview/1504644073?accountid=13314,Ann Arbor,0326: Cultural anthropology;0378: Dance;0515: Education,Columbia University,Dissertations & Theses,Cultural anthropology;Dance;Education
1034436516,0,0,0,9781267501677,Copyright ProQuest UMI Dissertations Publishing 2012,Liby Karen;Dmitrovsky Ethan;DiRenzo James;Pioli Patricia;Suh Nanjoo,United States -- New Hampshire,DAI-B 73/12(E) Jun 2013,Pharmacology and Toxicology,2012,The Synthetic Oleanane Triterpenoids and the Histone Deacetylase Inhibitor Vorinostat Cooperate to Delay Tumor Development in a Transgenic Model of Estrogen Receptor -- Negative Breast Cancer,Dissertation/Thesis,Ph.D.,3518556,Tran Kim M.,Sporn Michael B.;Sporn Michael B.,United States,127,English,ProQuest Dissertations & Theses Full Text,0059,2012,Health and environmental sciences;Triterpenoids;Histone deacetylase inhibitors;Vorinostat;Estrogen receptors;Breast cancer;Health and environmental sciences;Triterpenoids;Histone deacetylase inhibitors;Vorinostat;Estrogen receptors;Breast cancer,http://search.proquest.com/docview/1034436516?accountid=13314,Ann Arbor,0419: Pharmacology,Dartmouth College,Dissertations & Theses,Pharmacology
1223053657,54,3,0,9781267771087,Copyright ProQuest UMI Dissertations Publishing 2012,Ingraffea Anthony;Hennig Richard,United States -- New York,DAI-B 74/04(E) Oct 2013,Civil and Environmental Engineering,2012,Improving atomistic simulations to predict deformation and fracture,Dissertation/Thesis,Ph.D.,3533324,Baker Kristopher Learion,Warner Derek H.;Warner Derek H.,United States,151,English,ProQuest Dissertations & Theses Full Text,0058,2012,Applied sciences;Deformation;Fracture;Fatigue cracking;Crack growth;Applied sciences;Deformation;Fracture;Fatigue cracking;Crack growth,http://search.proquest.com/docview/1223053657?accountid=13314,Ann Arbor,0346: Mechanics;0548: Mechanical engineering;0794: Materials science,Cornell University,Dissertations & Theses,Mechanics;Mechanical engineering;Materials science
1034253700,0,0,0,9781267502186,Copyright ProQuest UMI Dissertations Publishing 2012,Nadel Alan;Walker Keith;Pease Donald;Pogue Brian,United States -- New Hampshire,MAI 51/01(E) Feb 2013,Master of Arts in Liberal Studies,2012,Facebook's Impact on Collective Social Capital: Revolutionary Social Movement---or Narcissistic Playground?,Dissertation/Thesis,M.A.L.S.,1515392,Bobrowskas Joe,Wren Christopher S.;Wren Christopher S.,United States,46,English,ProQuest Dissertations & Theses Full Text,0059,2012,Social sciences;Communication and the arts;Psychology;Facebook;Revolution;David Riesman;Self identity;Social capital;Western society;Social sciences;Communication and the arts;Psychology;Facebook;Revolution;David Riesman;Self identity;Social capital;Western society,http://search.proquest.com/docview/1034253700?accountid=13314,Ann Arbor,0326: Cultural anthropology;0451: Social psychology;0646: Web Studies;0700: Social structure,Dartmouth College,Dissertations & Theses,Cultural anthropology;Social psychology;Web Studies;Social structure
1494548675,384,36,2,9781303660252,Copyright ProQuest UMI Dissertations Publishing 2013,Edsforth Ronald;Nadel Alan,United States -- New Hampshire,MAI 52/04(E) Aug 2014,Master of Arts in Liberal Studies,2013,To the victor the spoils? the complicated nature of cultural property,Dissertation/Thesis,M.A.L.S.,1550562,Scavitto Denise,Wren Christopher;Wren Christopher,United States,109,English,ProQuest Dissertations & Theses Full Text,0059,2013,Social sciences;Communication and the arts;Cultural heritage;Cultural property;Looting;Museums;Social sciences;Communication and the arts;Cultural heritage;Cultural property;Looting;Museums,http://search.proquest.com/docview/1494548675?accountid=13314,Ann Arbor,0377: Art history;0436: Cultural Resources Management;0578: History,Dartmouth College,Dissertations & Theses,Art history;Cultural Resources Management;History
1016213069,200,16,1,9781267333254,Copyright ProQuest UMI Dissertations Publishing 2012,Kull F. Jon;Winn John S.,United States -- New Hampshire,MAI 50/06 Dec 2012,Chemistry,2012,Synthesis and biophysical characterization of peptide ligands targeting PDZ domains,Dissertation/Thesis,M.S.,1510356,Zhao Ruizhi,Spaller Mark R.;Spaller Mark R.,United States,128,English,ProQuest Dissertations & Theses Full Text,0059,2012,Pure sciences;Cystic fibrosis;Itc;Pdz domains;Peptide synthesis;Spr;Pure sciences;Cystic fibrosis;Itc;Pdz domains;Peptide synthesis;Spr,http://search.proquest.com/docview/1016213069?accountid=13314,Ann Arbor,0485: Chemistry;0487: Biochemistry;0490: Organic chemistry,Dartmouth College,Dissertations & Theses,Chemistry;Biochemistry;Organic chemistry
1271758092,734,38,5,9781267844644,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- New York,DAI-B 74/05(E) Nov 2013,Astronomy,2013,Nonlinear data assimilation: towards a prediction of the solar cycle,Dissertation/Thesis,Ph.D.,3548754,Svedin Andreas,Spiegel Edward A.;Spiegel Edward A.,United States,174,English,ProQuest Dissertations & Theses Full Text,0054,2013,Pure sciences;Applied sciences;Data assimilation;Nonlinear systems;Prediction;Solar cycle;Time series;Pure sciences;Applied sciences;Data assimilation;Nonlinear systems;Prediction;Solar cycle;Time series,http://search.proquest.com/docview/1271758092?accountid=13314,Ann Arbor,0364: Applied Mathematics;0596: Astrophysics;0606: Astronomy,Columbia University,Dissertations & Theses,Applied Mathematics;Astrophysics;Astronomy
1506548066,705,72,4,9781303749957,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,,2014,Polymer brushes: From biosensors to membranes,Dissertation/Thesis,Ph.D.,3579172,Welch Mary Elizabeth,Ober Christopher K.;Ober Christopher K.,United States,226,English,ProQuest Dissertations & Theses Full Text,0058,2014,Pure sciences;Biosensors;Membranes;Polymer brushes;Phenol-formaldehyde resin;Pure sciences;Biosensors;Membranes;Polymer brushes;Phenol-formaldehyde resin,http://search.proquest.com/docview/1506548066?accountid=13314,Ann Arbor,0485: Chemistry;0495: Polymer chemistry,Cornell University,Dissertations & Theses,Chemistry;Polymer chemistry
1458304741,691,60,5,9781303457111,Copyright ProQuest UMI Dissertations Publishing 2013,Groves John T.;Hecht Michael H.;Fiedler Dorothea,United States -- New Jersey,DAI-B 75/02(E) Aug 2014,Chemistry,2013,Toward a comprehensive understanding of microbial metabolism,Dissertation/Thesis,Ph.D.,3597583,Xu Yifan,Rabinowitz Joshua D.;Rabinowitz Joshua D.,United States,176,English,ProQuest Dissertations & Theses Full Text,0181,2013,Pure sciences;Biological sciences;Escherichia coli;Liquid chromatography - mass spectrometry;Metabolic regulation;Metabolomics;Nutrient;Saccharomyces cerevisiae;Microbial metabolism;Pure sciences;Biological sciences;Escherichia coli;Liquid chromatography - mass spectrometry;Metabolic regulation;Metabolomics;Nutrient;Saccharomyces cerevisiae;Microbial metabolism,http://search.proquest.com/docview/1458304741?accountid=13314,Ann Arbor,0410: Microbiology;0486: Analytical chemistry;0487: Biochemistry,Princeton University,Dissertations & Theses,Microbiology;Analytical chemistry;Biochemistry
1356043394,618,55,2,9781303061462,Copyright ProQuest UMI Dissertations Publishing 2013,Sengupta Kaushik;Malik Sharad,United States -- New Jersey,DAI-B 74/08(E) Feb 2014,Electrical Engineering,2013,Device-Circuit Co-design approaches for Multi-gate FET Technologies,Dissertation/Thesis,Ph.D.,3560285,Bhoj Ajay Nuggehalli,Jha Niraj K.;Jha Niraj K.,United States,260,English,ProQuest Dissertations & Theses Full Text,0181,2013,Applied sciences;Device simulation;Multi-gate fet;Parasitics extraction;Process simulation;Applied sciences;Device simulation;Multi-gate fet;Parasitics extraction;Process simulation,http://search.proquest.com/docview/1356043394?accountid=13314,Ann Arbor,0464: Computer Engineering;0544: Electrical engineering,Princeton University,Dissertations & Theses,Computer Engineering;Electrical engineering
